rating,is_amazon_choice,is_prime,has_variations,is_climate_friendly,cat_baby_products,cat_beauty_makeup,cat_beauty_skincare,cat_electronics_gaming_consoles,cat_electronics_headphones,cat_electronics_keyboards,cat_electronics_laptops,cat_electronics_monitors,cat_electronics_networking,cat_electronics_smartphones,cat_electronics_storage_ssd,cat_electronics_tablets,cat_fashion_bags,cat_fashion_mens,cat_fashion_shoes,cat_fashion_womens,cat_health_personal_care,cat_health_supplements,cat_home_air_quality,cat_home_cleaning,cat_home_furniture,cat_home_kitchen_appliances,cat_office_stationery,cat_office_supplies,cat_pet_supplies,cat_sports_fitness,cat_sports_outdoors,cat_tools_home_improvement,cat_toys_games,price_log_clipped,original_price_log_clipped,reviews_log_clipped,number_of_offers_log_clipped,lowest_offer_price_log_clipped,sales_volume_num_log_clipped,delivery_fee_log_clipped
-0.5141968514570928,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5525970232329988,-0.5631999393472251,0.4755380215988576,0.2844202258412704,-1.0310590678695482,-2.433816745149599,0.04333618471142222
-0.17600415115034038,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8273518090284966,-0.8632780799546595,-1.1558730629780303,-0.5173647345756961,-0.8094075645715092,-0.09079530865681153,-0.16933299157376872
-0.8523895517638422,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07088696430321335,-0.03439367522300029,0.5319216003661178,0.8532957084928877,-0.436827739675101,-0.09079530865681153,0.1270781865001646
0.5003812494631584,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28099240886449117,0.3875509718024374,0.7203930352547288,0.2844202258412704,-0.07872328340520002,-0.09079530865681153,0.3486276378849707
1.1767666500766603,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.183585556629271,1.0686223265291053,-0.2259114143248186,-0.5173647345756961,1.2444691104838472,-0.02220422679591362,0.37663619104305035
1.1767666500766603,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6580352010278174,0.683315839027507,-0.837489271719922,-0.5173647345756961,0.7076967398616513,-0.09079530865681153,0.37663619104305035
0.5003812494631584,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7060079458083444,0.7441189080841034,-0.5642914761310306,0.2844202258412704,0.7011307175860769,-0.09079530865681153,0.3486276378849707
0.16218854915640904,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4634184679710193,-0.5640496356835454,-1.0706856785474417,-0.5173647345756961,-0.43770319762399695,-0.09079530865681153,0.14206106406535243
0.5003812494631584,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2364953100394565,-0.3391011401135179,-0.5723759765491325,-0.5173647345756961,-0.20593457615174646,-0.17470946292379233,0.23338656451599554
0.5003812494631584,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5525970232329988,-0.6524521681802105,-0.9478061287817363,-0.5173647345756961,-0.5287859721030536,-0.17470946292379233,0.24188799228717822
0.16218854915640904,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.27044255633892283,-0.3727529809102742,-1.1847388740051206,-0.5173647345756961,-0.2406066940145656,-0.28282286306961557,0.23338656451599554
1.1767666500766603,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.044369362005103,-1.139945153815028,-1.5432930372245985,-0.5173647345756961,-1.0310590678695482,-0.09079530865681153,-0.19079221867826898
-0.5141968514570928,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6537491893174872,1.8951294946495625,0.4559684221014428,1.9599051636739653,1.36330351304402,-0.09079530865681153,0.37663619104305035
0.16218854915640904,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.27044255633892283,-0.08259852135952614,-0.8249605454582374,-0.5173647345756961,-0.2406066940145656,-0.09079530865681153,0.23338656451599554
-0.17600415115034038,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4625613127567465,-0.3391011401135179,-1.030836286123068,-0.5173647345756961,-0.436827739675101,-0.09079530865681153,0.23338656451599554
-0.17600415115034038,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2027385956078662,0.3113093254816326,-0.9620460101201743,-0.5173647345756961,0.24267823949774467,-0.17470946292379233,0.23338656451599554
-0.17600415115034038,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3967861524048217,1.6833437452542774,-0.8311834215274485,-0.5173647345756961,1.3354657983322664,-0.4350159715777625,0.47539903502706204
1.1767666500766603,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6526618990990606,-0.7516462896204766,-1.3586476006756245,-0.5173647345756961,-0.6309875215115252,-0.09079530865681153,0.008474296527270914
0.8385739497699108,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5255477823840587,0.5228810195603871,-0.9130444802249524,-0.5173647345756961,0.572380332927364,-0.17470946292379233,0.23338656451599554
-0.8523895517638422,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13922744765337555,0.3875509718024374,0.3338510655783179,-0.5173647345756961,0.1778109454599463,-0.09079530865681153,0.20290166802814155
-0.17600415115034038,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7515503167806628,0.8370597181510944,-0.7614230848106861,-0.5173647345756961,0.8032086728984349,-0.09079530865681153,0.37663619104305035
-0.17600415115034038,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6022383549018739,-0.607601600387368,-0.15864110395805103,-0.5173647345756961,-0.579487289297008,-0.17470946292379233,0.13145694576620867
1.1767666500766603,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6942525717866737,0.640346613626809,-1.557625399433752,-0.5173647345756961,0.7446874558848307,-0.17470946292379233,0.37663619104305035
0.5003812494631584,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6107402375423681,0.640346613626809,0.22285462670300651,-0.5173647345756961,0.659391892575378,0.1700735905405922,0.37663619104305035
-0.5141968514570928,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07088696430321335,-0.03439367522300029,0.7467310687443274,0.2844202258412704,-0.03730847455653445,-0.09079530865681153,0.3176848127661361
0.16218854915640904,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.631786088187473,0.6392453886420327,-2.2837316869737645,-0.5173647345756961,0.6808871327976117,-0.17470946292379233,0.3486276378849707
0.16218854915640904,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3499697574139495,-0.32273997241671853,0.2816017388173951,-0.5173647345756961,-0.3218320300742032,-0.17470946292379233,0.23338656451599554
-0.17600415115034038,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.27044255633892283,-0.21592079573728523,1.3094538883615654,0.2844202258412704,-0.686696248966508,-0.28282286306961557,0.03790266851380667
-1.1905822520705946,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2995361832779593,0.5228810195603871,-0.41832241284525473,-0.5173647345756961,0.34154273468912044,-2.433816745149599,0.23338656451599554
-0.17600415115034038,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2482316136415155,-0.26135254644569944,0.19881819301938905,-0.5173647345756961,-0.2179214836662689,-0.28282286306961557,0.4938343830776307
0.5003812494631584,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5229318824010998,1.7491569713299877,-0.6935660211067088,1.294549813667425,1.5345416517580546,-0.09079530865681153,0.15770906358246506
0.5003812494631584,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5673830104321167,0.5228810195603871,-0.8912129846678503,-0.5173647345756961,0.6151088636866611,-0.17470946292379233,0.3486276378849707
0.16218854915640904,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41962464502218194,0.3875509718024374,0.5952043831554978,-0.5173647345756961,0.46419543125337137,-0.09079530865681153,0.3176848127661361
0.5003812494631584,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4965355623642918,0.5228810195603871,0.41241501756004395,-0.5173647345756961,-0.20559438154928394,-0.09079530865681153,0.3486276378849707
0.5003812494631584,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1122336532983453,-0.03439367522300029,-0.052203721348245864,-0.5173647345756961,-0.07901957484795251,-0.28282286306961557,0.14206106406535243
-1.5287749523773442,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45118274470966324,0.34259280977850115,0.7159562171936733,-0.5173647345756961,0.4964273873371893,-0.17470946292379233,0.3176848127661361
1.1767666500766603,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6384851351769513,-0.6767172913651849,-1.050341391001604,-0.5173647345756961,-0.6165080428143543,-0.28282286306961557,-0.014473007410513992
0.16218854915640904,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13922744765337555,0.22793100679434028,0.1088167585535189,-0.5173647345756961,-0.2402534124872831,-0.09079530865681153,0.3486276378849707
0.5003812494631584,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8237346535548116,0.711902809605547,0.40821820982011214,3.9344410300555324,0.876934353338149,-0.17470946292379233,-2.1202593927456723
-0.17600415115034038,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18628628650499146,-0.24515698142171347,-0.8327520191772211,-0.5173647345756961,-0.1546534452344679,-0.28282286306961557,0.20290166802814155
-0.5141968514570928,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5525970232329988,-0.5631999393472251,-0.11466605468970861,-0.5173647345756961,-0.5287859721030536,-0.28282286306961557,0.13145694576620867
-1.5287749523773442,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2027385956078662,0.22793100679434028,-0.4424773692422651,0.2844202258412704,0.1876163368465237,-0.17470946292379233,0.14206106406535243
0.5003812494631584,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280805026191795,0.457781912545115,-0.2606915158026149,0.2844202258412704,-0.00749726637344571,-0.4350159715777625,0.37663619104305035
-0.5141968514570928,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07088696430321335,0.0333521161553474,0.6308110616756611,-0.5173647345756961,0.10801119579494611,-0.17470946292379233,0.3486276378849707
0.16218854915640904,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02915005063847081,0.0333521161553474,0.5503286147378009,-0.5173647345756961,0.005838102221898337,-0.28282286306961557,0.3486276378849707
-0.17600415115034038,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02915005063847081,-0.03439367522300029,0.6797775704116392,-0.5173647345756961,0.005838102221898337,-0.09079530865681153,0.20290166802814155
0.16218854915640904,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.20378323568564413,-0.3066737229211121,-1.3491886502118218,-0.5173647345756961,-0.17252400471607401,-0.28282286306961557,0.23338656451599554
-0.8523895517638422,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07088696430321335,-0.03439367522300029,0.09266523498101853,0.2844202258412704,-0.2406066940145656,-0.17470946292379233,0.3176848127661361
-0.17600415115034038,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.20378323568564413,-0.05817026211977223,1.0496153854373655,-0.5173647345756961,-0.17252400471607401,-0.28282286306961557,0.37663619104305035
-0.8523895517638422,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8542549952292824,0.7421575663546398,-0.40989434490384835,-0.5173647345756961,0.9081063922839823,-0.4350159715777625,0.47539903502706204
-1.1905822520705946,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33551440755827067,0.457781912545115,0.16212985726746357,-0.5173647345756961,0.37828919776708464,-0.4350159715777625,0.3486276378849707
0.16218854915640904,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5397102385317119,0.5228810195603871,1.068855648299185,0.8532957084928877,0.15512875224064634,-0.28282286306961557,0.015793080746598298
0.16218854915640904,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7060079458083444,0.8370597181510944,-0.08498347271023614,-0.5173647345756961,0.44764505867685855,-0.09079530865681153,0.6826155840681379
0.5003812494631584,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3057219247500539,0.0333521161553474,-1.267668823324496,-0.5173647345756961,-0.2766393786360509,-0.09079530865681153,0.4938343830776307
-2.5433530532975954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4965355623642918,0.3875509718024374,-2.1648771126332385,-0.5173647345756961,0.5427486183808085,-0.6943907420979174,0.3176848127661361
0.5003812494631584,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13240144981567578,0.2102768073850758,-1.1316148350972923,-0.5173647345756961,0.17083919289208646,-0.4350159715777625,0.23338656451599554
-0.17600415115034038,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0177116660051329,1.2527060394087528,-0.6130324964701941,3.5946165946300552,0.6357500229568496,-0.4350159715777625,0.3486276378849707
0.16218854915640904,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08962493340540681,0.0333521161553474,0.09088562137462035,-0.5173647345756961,0.1271492745507281,-0.09079530865681153,0.23338656451599554
1.1767666500766603,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6678366961123774,0.7538613964793406,-0.21813701857849568,-0.5173647345756961,0.7177075251196311,-0.6943907420979174,0.70048245272126
0.8385739497699108,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7048393002686318,0.743138776701747,-0.46359390168963843,-0.5173647345756961,0.7090797106900982,-0.09079530865681153,0.3486276378849707
-1.866967652684095,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0548363787573987,0.9409935109769698,-0.626045196423937,2.223956151561471,1.1129707665376167,-0.6943907420979174,-2.1202593927456723
0.5003812494631584,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04690165971258952,-0.05817026211977223,-1.4594261496498488,-0.5173647345756961,0.08351373581231418,-0.6943907420979174,0.14206106406535243
-2.205160352990846,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3116235719767735,1.3570805260510508,-1.4252234120399576,1.294549813667425,1.0664954563649007,-0.6943907420979174,0.4938343830776307
1.8531520506901622,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9499902253119743,0.8370597181510944,-1.8241079530545483,-0.5173647345756961,1.0058858454911601,-0.6943907420979174,0.70048245272126
-0.5141968514570928,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3057219247500539,-0.13356017818183402,-0.6651702331272109,-0.5173647345756961,-0.2766393786360509,-0.6943907420979174,0.23338656451599554
-0.5141968514570928,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08311096932820253,0.028117955446704354,-1.753034726592514,-0.5173647345756961,0.12049621856360529,-0.6943907420979174,0.3486276378849707
-0.5141968514570928,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07088696430321335,-0.03439367522300029,-0.17205035500923602,-0.5173647345756961,0.10801119579494611,-0.6943907420979174,0.13145694576620867
-0.8523895517638422,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13922744765337555,0.0333521161553474,-0.6959130817941326,0.2844202258412704,-0.021585712699462564,-0.4350159715777625,-0.06863707794007669
-0.17600415115034038,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.34244224796890754,-0.2753847472397124,-0.5025897548397332,-0.5173647345756961,-0.38825774499332033,-0.28282286306961557,0.3176848127661361
-0.17600415115034038,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8562335541785431,0.7441189080841034,-1.5432930372245985,-0.5173647345756961,0.910127199170118,-0.6943907420979174,0.37663619104305035
-0.5141968514570928,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33551440755827067,0.22793100679434028,-0.018731033500623284,-0.5173647345756961,0.37828919776708464,-2.433816745149599,0.2291018384983136
-0.5141968514570928,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13922744765337555,0.0333521161553474,0.39808439266221696,-0.5173647345756961,0.1778109454599463,-0.17470946292379233,0.23167541828829014
0.5003812494631584,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13922744765337555,0.0333521161553474,0.058845350477251104,-0.5173647345756961,0.1778109454599463,-0.6943907420979174,0.23338656451599554
-0.17600415115034038,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1124554370894,0.9981111740929324,-0.4466259200355475,0.2844202258412704,1.1251100996945087,-2.433816745149599,0.2291018384983136
-0.17600415115034038,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1124554370894,0.9981111740929324,-0.6510518187877334,-0.5173647345756961,1.1718201578552039,-0.4350159715777625,0.23338656451599554
0.5003812494631584,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4965355623642918,0.3875509718024374,-1.1716916532331187,-0.5173647345756961,0.5427486183808085,-0.6943907420979174,0.37663619104305035
-0.17600415115034038,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.34244224796890754,-0.4441261385082111,-0.1910811911430483,-0.5173647345756961,-0.31414378660403747,-0.6943907420979174,0.23338656451599554
1.1767666500766603,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.034806241205193,0.9211376736552089,-0.8965771074801956,0.8532957084928877,1.0925129278106662,-0.4350159715777625,-2.1202593927456723
-1.1905822520705946,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.76527362528107,-0.8632780799546595,-0.7935696674245735,0.2844202258412704,-1.1755535301347924,-0.6943907420979174,0.11181025403343359
-0.17600415115034038,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13922744765337555,0.0333521161553474,0.19757480364403296,-0.5173647345756961,0.1778109454599463,-0.28282286306961557,0.181763555028101
0.16218854915640904,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41962464502218194,0.3113093254816326,0.19525694307525684,-0.5173647345756961,0.46419543125337137,-0.6943907420979174,0.37663619104305035
-0.17600415115034038,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4625613127567465,-0.3391011401135179,-1.3353457568576217,-0.5173647345756961,-0.436827739675101,-2.433816745149599,0.23338656451599554
1.1767666500766603,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6580352010278174,0.7441189080841034,-0.6120461942193829,-0.5173647345756961,0.7076967398616513,-0.4350159715777625,0.70048245272126
0.5003812494631584,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48167068832775156,0.5835474678127001,-1.6115132583049516,-0.5173647345756961,0.5275663364347472,-0.6943907420979174,0.3486276378849707
-1.866967652684095,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.044369362005103,-1.139945153815028,-1.4252234120399576,-0.5173647345756961,-1.0310590678695482,-2.433816745149599,0.2291018384983136
-0.17600415115034038,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47881836783218407,0.4148945696676899,-1.471399745084825,-0.5173647345756961,0.5246531106746241,-0.6943907420979174,0.70048245272126
-1.5287749523773442,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5894558960115657,0.4796627221074598,-1.0946704564304761,2.665210256736009,0.6376530689995736,-0.6943907420979174,-2.1202593927456723
-0.17600415115034038,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0348872571760264,0.9212179846332608,-0.3329697292247728,0.2844202258412704,0.8897161952264461,-2.433816745149599,0.2291018384983136
-0.17600415115034038,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7072059537606923,-0.7516462896204766,-1.1113638985583407,-0.5173647345756961,-0.686696248966508,-0.6943907420979174,-0.020313843067292312
-0.17600415115034038,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7013242224859655,0.5905575817230757,-0.9767279976240825,-0.5173647345756961,0.7519101067109858,-0.951922671079624,-2.1202593927456723
-0.5141968514570928,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04690165971258952,-0.05817026211977223,0.744777840228977,-0.5173647345756961,0.08351373581231418,-0.6943907420979174,0.3176848127661361
-1.866967652684095,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.122432609813039,1.0080015264689632,-0.6209978512071863,0.2844202258412704,1.1820103719762576,-0.6943907420979174,-2.1202593927456723
0.16218854915640904,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6073579925902208,0.640346613626809,-0.3698697384887633,-0.5173647345756961,0.6559374269439898,-0.28282286306961557,0.37663619104305035
-0.17600415115034038,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5688194733909375,1.733153607951273,-0.7102454440032857,0.8532957084928877,1.3745718178384323,-0.6943907420979174,0.70048245272126
0.5003812494631584,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6330535760653576,0.5228810195603871,-1.2919270512052337,-0.5173647345756961,0.6821816851952948,-0.6943907420979174,0.3486276378849707
